,name,sex,category,mianownik,dopełniacz,celownik,biernik,narzędnik,miejscownik,wołacz,nominativus,genetivus,dativus,accusativus,instrumentalis,locativus,vocativus
527,Rodzisława,f,s,,,,,,,,,,,,,,
528,Rodzisława,f,pl,,,,,,,,,,,,,,
529,Romana,f,s,,,,,,,,,,,,,,
530,Romana,f,pl,,,,,,,,,,,,,,
531,Romualda,f,s,,,,,,,,,,,,,,
532,Romualda,f,pl,,,,,,,,,,,,,,
533,Rozalinda,f,s,,,,,,,,,,,,,,
534,Rozalinda,f,pl,,,,,,,,,,,,,,
535,Rozamunda,f,s,,,,,,,,,,,,,,
536,Rozamunda,f,pl,,,,,,,,,,,,,,
537,Rozetta,f,s,,,,,,,,,,,,,,
538,Rozetta,f,pl,,,,,,,,,,,,,,
539,Rozwita,f,s,,,,,,,,,,,,,,
540,Rozwita,f,pl,,,,,,,,,,,,,,
541,Rudolfina,f,s,,,,,,,,,,,,,,
542,Rudolfina,f,pl,,,,,,,,,,,,,,
543,Rut,f,s,,,,,,,,,,,,,,
544,Rut,f,pl,,,,,,,,,,,,,,
545,Ruta,f,s,,,,,,,,,,,,,,
546,Ruta,f,pl,,,,,,,,,,,,,,
547,Saba,f,s,,,,,,,,,,,,,,
548,Saba,f,pl,,,,,,,,,,,,,,
549,Sabina,f,s,,,,,,,,,,,,,,
550,Sabina,f,pl,,,,,,,,,,,,,,
551,Sabrina,f,s,,,,,,,,,,,,,,
552,Sabrina,f,pl,,,,,,,,,,,,,,
553,Saloma,f,s,,,,,,,,,,,,,,
554,Saloma,f,pl,,,,,,,,,,,,,,
555,Samanta,f,s,,,,,,,,,,,,,,
556,Samanta,f,pl,,,,,,,,,,,,,,
557,Samara,f,s,,,,,,,,,,,,,,
558,Samara,f,pl,,,,,,,,,,,,,,
559,Sebastiana,f,s,,,,,,,,,,,,,,
560,Sebastiana,f,pl,,,,,,,,,,,,,,
561,Selma,f,s,,,,,,,,,,,,,,
562,Selma,f,pl,,,,,,,,,,,,,,
563,Semira,f,s,,,,,,,,,,,,,,
564,Semira,f,pl,,,,,,,,,,,,,,
565,Serafina,f,s,,,,,,,,,,,,,,
566,Serafina,f,pl,,,,,,,,,,,,,,
567,Seweryna,f,s,,,,,,,,,,,,,,
568,Seweryna,f,pl,,,,,,,,,,,,,,
569,Sobiesława,f,s,,,,,,,,,,,,,,
570,Sobiesława,f,pl,,,,,,,,,,,,,,
571,Sonia,f,s,,,,,,,,,,,,,,
572,Sonia,f,pl,,,,,,,,,,,,,,
573,Sora,f,s,,,,,,,,,,,,,,
574,Sora,f,pl,,,,,,,,,,,,,,
575,Stamira,f,s,,,,,,,,,,,,,,
576,Stamira,f,pl,,,,,,,,,,,,,,
577,Stanisława,f,s,,,,,,,,,,,,,,
578,Stanisława,f,pl,,,,,,,,,,,,,,
579,Stoisława,f,s,,,,,,,,,,,,,,
580,Stoisława,f,pl,,,,,,,,,,,,,,
581,Strzeżymira,f,s,,,,,,,,,,,,,,
582,Strzeżymira,f,pl,,,,,,,,,,,,,,
583,Subisława,f,s,,,,,,,,,,,,,,
584,Subisława,f,pl,,,,,,,,,,,,,,
585,Sulima,f,s,,,,,,,,,,,,,,
586,Sulima,f,pl,,,,,,,,,,,,,,
587,Sulisława,f,s,,,,,,,,,,,,,,
588,Sulisława,f,pl,,,,,,,,,,,,,,
589,Sybilla,f,s,,,,,,,,,,,,,,
590,Sybilla,f,pl,,,,,,,,,,,,,,
591,Sylwana,f,s,,,,,,,,,,,,,,
592,Sylwana,f,pl,,,,,,,,,,,,,,
593,Sylwia,f,s,,,,,,,,,,,,,,
594,Sylwia,f,pl,,,,,,,,,,,,,,
595,Szarlota,f,s,,,,,,,,,,,,,,
596,Szarlota,f,pl,,,,,,,,,,,,,,
597,Szymona,f,s,,,,,,,,,,,,,,
598,Szymona,f,pl,,,,,,,,,,,,,,
599,Sędomira,f,s,,,,,,,,,,,,,,
600,Sędomira,f,pl,,,,,,,,,,,,,,
601,Sędzisława,f,s,,,,,,,,,,,,,,
602,Sędzisława,f,pl,,,,,,,,,,,,,,
603,Sławina,f,s,,,,,,,,,,,,,,
604,Sławina,f,pl,,,,,,,,,,,,,,
605,Sławomira,f,s,,,,,,,,,,,,,,
606,Sławomira,f,pl,,,,,,,,,,,,,,
607,Tabita,f,s,,,,,,,,,,,,,,
608,Tabita,f,pl,,,,,,,,,,,,,,
609,Tacjana,f,s,,,,,,,,,,,,,,
610,Tacjana,f,pl,,,,,,,,,,,,,,
611,Tadea,f,s,,,,,,,,,,,,,,
612,Tadea,f,pl,,,,,,,,,,,,,,
613,Telimena,f,pl,,,,,,,,,,,,,,
614,Teodora,f,s,,,,,,,,,,,,,,
615,Teodora,f,pl,,,,,,,,,,,,,,
616,Teodozja,f,s,,,,,,,,,,,,,,
617,Teodozja,f,pl,,,,,,,,,,,,,,
618,Teresa,f,s,,,,,,,,,,,,,,
619,Teresa,f,pl,,,,,,,,,,,,,,
620,Tessa,f,s,,,,,,,,,,,,,,
621,Tessa,f,pl,,,,,,,,,,,,,,
622,Tina,f,s,,,,,,,,,,,,,,
623,Tina,f,pl,,,,,,,,,,,,,,
624,Tola,f,s,,,,,,,,,,,,,,
625,Tola,f,pl,,,,,,,,,,,,,,
626,Tolisława,f,s,,,,,,,,,,,,,,
627,Tolisława,f,pl,,,,,,,,,,,,,,
628,Tomisława,f,s,,,,,,,,,,,,,,
629,Tomisława,f,pl,,,,,,,,,,,,,,
630,Tomiła,f,s,,,,,,,,,,,,,,
631,Tomiła,f,pl,,,,,,,,,,,,,,
632,Tulimira,f,s,,,,,,,,,,,,,,
633,Tulimira,f,pl,,,,,,,,,,,,,,
634,Tybilla,f,s,,,,,,,,,,,,,,
635,Tybilla,f,pl,,,,,,,,,,,,,,
636,Tybita,f,s,,,,,,,,,,,,,,
637,Tybita,f,pl,,,,,,,,,,,,,,
638,Tymora,f,s,,,,,,,,,,,,,,
639,Tymora,f,pl,,,,,,,,,,,,,,
640,Tyria,f,s,,,,,,,,,,,,,,
641,Tyria,f,pl,,,,,,,,,,,,,,
642,Tęgomira,f,s,,,,,,,,,,,,,,
643,Tęgomira,f,pl,,,,,,,,,,,,,,
644,Ula,f,s,,,,,,,,,,,,,,
645,Ula,f,pl,,,,,,,,,,,,,,
646,Ulana,f,s,,,,,,,,,,,,,,
647,Ulana,f,pl,,,,,,,,,,,,,,
648,Ulryka,f,s,,,,,,,,,,,,,,
649,Ulryka,f,pl,,,,,,,,,,,,,,
650,Unima,f,s,,,,,,,,,,,,,,
651,Unima,f,pl,,,,,,,,,,,,,,
652,Uta,f,s,,,,,,,,,,,,,,
653,Uta,f,pl,,,,,,,,,,,,,,
654,Wacława,f,s,,,,,,,,,,,,,,
655,Wacława,f,pl,,,,,,,,,,,,,,
656,Walentyna,f,s,,,,,,,,,,,,,,
657,Walentyna,f,pl,,,,,,,,,,,,,,
658,Wanessa,f,s,,,,,,,,,,,,,,
659,Wanessa,f,pl,,,,,,,,,,,,,,
660,Weridiana,f,s,,,,,,,,,,,,,,
661,Weridiana,f,pl,,,,,,,,,,,,,,
662,Wierzchosława,f,s,,,,,,,,,,,,,,
663,Wierzchosława,f,pl,,,,,,,,,,,,,,
664,Wiesława,f,s,,,,,,,,,,,,,,
665,Wiesława,f,pl,,,,,,,,,,,,,,
666,Wiktoryna,f,s,,,,,,,,,,,,,,
667,Wiktoryna,f,pl,,,,,,,,,,,,,,
668,Wilgofarta,f,s,,,,,,,,,,,,,,
669,Wilgofarta,f,pl,,,,,,,,,,,,,,
670,Wincentyna,f,s,,,,,,,,,,,,,,
671,Wincentyna,f,pl,,,,,,,,,,,,,,
672,Wioletta,f,s,,,,,,,,,,,,,,
673,Wioletta,f,pl,,,,,,,,,,,,,,
674,Wirgilia,f,s,,,,,,,,,,,,,,
675,Wirgilia,f,pl,,,,,,,,,,,,,,
676,Wirginia,f,s,,,,,,,,,,,,,,
677,Wirginia,f,pl,,,,,,,,,,,,,,
678,Witosława,f,s,,,,,,,,,,,,,,
679,Witosława,f,pl,,,,,,,,,,,,,,
680,Wiwiana,f,s,,,,,,,,,,,,,,
681,Wiwiana,f,pl,,,,,,,,,,,,,,
682,Wolimira,f,s,,,,,,,,,,,,,,
683,Wolimira,f,pl,,,,,,,,,,,,,,
684,Wrocisława,f,s,,,,,,,,,,,,,,
685,Wrocisława,f,pl,,,,,,,,,,,,,,
686,Włodzimiera,f,s,,,,,,,,,,,,,,
687,Włodzimiera,f,pl,,,,,,,,,,,,,,
688,Zaida,f,s,,,,,,,,,,,,,,
689,Zaida,f,pl,,,,,,,,,,,,,,
690,Zaira,f,s,,,,,,,,,,,,,,
691,Zaira,f,pl,,,,,,,,,,,,,,
692,Zdzisława,f,s,,,,,,,,,,,,,,
693,Zdzisława,f,pl,,,,,,,,,,,,,,
694,Zenobia,f,s,,,,,,,,,,,,,,
695,Zenobia,f,pl,,,,,,,,,,,,,,
696,Zenona,f,s,,,,,,,,,,,,,,
697,Zenona,f,pl,,,,,,,,,,,,,,
698,Zoja,f,s,,,,,,,,,,,,,,
699,Zoja,f,pl,,,,,,,,,,,,,,
700,Zwinisława,f,s,,,,,,,,,,,,,,
701,Zwinisława,f,pl,,,,,,,,,,,,,,
702,Zygfryda,f,s,,,,,,,,,,,,,,
703,Zygfryda,f,pl,,,,,,,,,,,,,,
704,Zyta,f,s,,,,,,,,,,,,,,
705,Zyta,f,pl,,,,,,,,,,,,,,
706,Ładysława,f,s,,,,,,,,,,,,,,
707,Ładysława,f,pl,,,,,,,,,,,,,,
708,Łagoda,f,s,,,,,,,,,,,,,,
709,Łagoda,f,pl,,,,,,,,,,,,,,
710,Świetlana,f,s,,,,,,,,,,,,,,
711,Świetlana,f,pl,,,,,,,,,,,,,,
712,Świętomira,f,s,,,,,,,,,,,,,,
713,Świętomira,f,pl,,,,,,,,,,,,,,
714,Świętosława,f,s,,,,,,,,,,,,,,
715,Świętosława,f,pl,,,,,,,,,,,,,,
716,Żaklina,f,s,,,,,,,,,,,,,,
717,Żaklina,f,pl,,,,,,,,,,,,,,
718,Żanna,f,s,,,,,,,,,,,,,,
719,Żanna,f,pl,,,,,,,,,,,,,,
720,Żelisława,f,s,,,,,,,,,,,,,,
721,Żelisława,f,pl,,,,,,,,,,,,,,
722,Żużanna,f,s,,,,,,,,,,,,,,
723,Żużanna,f,pl,,,,,,,,,,,,,,
724,Żywia,f,s,,,,,,,,,,,,,,
725,Żywia,f,pl,,,,,,,,,,,,,,
726,Żywisława,f,s,,,,,,,,,,,,,,
727,Żywisława,f,pl,,,,,,,,,,,,,,
728,Adelard,m,s,,,,,,,,,,,,,,
729,Adelard,m,pl,,,,,,,,,,,,,,
730,Adnan,m,s,,,,,,,,,,,,,,
731,Adnan,m,pl,,,,,,,,,,,,,,
732,Agrypin,m,s,,,,,,,,,,,,,,
733,Agrypin,m,pl,,,,,,,,,,,,,,
734,Ajdin,m,s,,,,,,,,,,,,,,
735,Ajdin,m,pl,,,,,,,,,,,,,,
736,Albrecht,m,s,,,,,,,,,,,,,,
737,Albrecht,m,pl,,,,,,,,,,,,,,
738,Aleks,m,s,,,,,,,,,,,,,,
739,Aleks,m,pl,,,,,,,,,,,,,,
740,Alwin,m,s,,,,,,,,,,,,,,
741,Alwin,m,pl,,,,,,,,,,,,,,
742,Antonius,m,s,,,,,,,,,,,,,,
743,Antonius,m,pl,,,,,,,,,,,,,,
744,Apolinary,m,s,,,,,,,,,,,,,,
745,Apolinary,m,pl,,,,,,,,,,,,,,
746,Apoloniusz,m,s,,,,,,,,,,,,,,
747,Apoloniusz,m,pl,,,,,,,,,,,,,,
748,Baldwin,m,s,,,,,,,,,,,,,,
749,Baldwin,m,pl,,,,,,,,,,,,,,
750,Barnim,m,s,,,,,,,,,,,,,,
751,Barnim,m,pl,,,,,,,,,,,,,,
752,Beat,m,s,,,,,,,,,,,,,,
753,Beat,m,pl,,,,,,,,,,,,,,
754,Bert,m,s,,,,,,,,,,,,,,
755,Bert,m,pl,,,,,,,,,,,,,,
756,Bodosław,m,s,,,,,,,,,,,,,,
757,Bodosław,m,pl,,,,,,,,,,,,,,
758,Bogdał,m,s,,,,,,,,,,,,,,
759,Bogdał,m,pl,,,,,,,,,,,,,,
760,Bogumir,m,s,,,,,,,,,,,,,,
761,Bogumir,m,pl,,,,,,,,,,,,,,
762,Bogumił,m,s,,,,,,,,,,,,,,
763,Bogumił,m,pl,,,,,,,,,,,,,,
764,Bogusz,m,s,,,,,,,,,,,,,,
765,Bogusz,m,pl,,,,,,,,,,,,,,
766,Bogusław,m,s,,,,,,,,,,,,,,
767,Bogusław,m,pl,,,,,,,,,,,,,,
768,Bolebor,m,s,,,,,,,,,,,,,,
769,Bolebor,m,pl,,,,,,,,,,,,,,
770,Bolelut,m,s,,,,,,,,,,,,,,
771,Bolelut,m,pl,,,,,,,,,,,,,,
772,Borysław,m,s,,,,,,,,,,,,,,
773,Borysław,m,pl,,,,,,,,,,,,,,
774,Borzywoj,m,s,,,,,,,,,,,,,,
775,Borzywoj,m,pl,,,,,,,,,,,,,,
776,Bożan,m,s,,,,,,,,,,,,,,
777,Bożan,m,pl,,,,,,,,,,,,,,
778,Bożidar,m,s,,,,,,,,,,,,,,
779,Bożidar,m,pl,,,,,,,,,,,,,,
780,Bożimir,m,s,,,,,,,,,,,,,,
781,Bożimir,m,pl,,,,,,,,,,,,,,
782,Bromir,m,s,,,,,,,,,,,,,,
783,Bromir,m,pl,,,,,,,,,,,,,,
784,Budzisław,m,s,,,,,,,,,,,,,,
785,Budzisław,m,pl,,,,,,,,,,,,,,
786,Cecyl,m,s,,,,,,,,,,,,,,
787,Cecyl,m,pl,,,,,,,,,,,,,,
788,Cezar,m,s,,,,,,,,,,,,,,
789,Cezar,m,pl,,,,,,,,,,,,,,
790,Chociemir,m,s,,,,,,,,,,,,,,
791,Chociemir,m,pl,,,,,,,,,,,,,,
792,Chrystian,m,s,,,,,,,,,,,,,,
793,Chrystian,m,pl,,,,,,,,,,,,,,
794,Chwalibóg,m,s,,,,,,,,,,,,,,
795,Chwalibóg,m,pl,,,,,,,,,,,,,,
796,Chwalimir,m,s,,,,,,,,,,,,,,
797,Chwalimir,m,pl,,,,,,,,,,,,,,
798,Chwalisław,m,s,,,,,,,,,,,,,,
799,Chwalisław,m,pl,,,,,,,,,,,,,,
800,Cichosław,m,s,,,,,,,,,,,,,,
801,Cichosław,m,pl,,,,,,,,,,,,,,
802,Cyprian,m,s,,,,,,,,,,,,,,
803,Cyprian,m,pl,,,,,,,,,,,,,,
804,Czesław,m,s,,,,,,,,,,,,,,
805,Czesław,m,pl,,,,,,,,,,,,,,
806,Dajmir,m,s,,,,,,,,,,,,,,
807,Dajmir,m,pl,,,,,,,,,,,,,,
808,Dal,m,s,,,,,,,,,,,,,,
809,Dal,m,pl,,,,,,,,,,,,,,
810,Dalbor,m,s,,,,,,,,,,,,,,
811,Dalbor,m,pl,,,,,,,,,,,,,,
812,Dalgur,m,s,,,,,,,,,,,,,,
813,Dalgur,m,pl,,,,,,,,,,,,,,
814,Damazy,m,s,,,,,,,,,,,,,,
815,Damazy,m,pl,,,,,,,,,,,,,,
816,Danisław,m,s,,,,,,,,,,,,,,
817,Danisław,m,pl,,,,,,,,,,,,,,
818,Danko,m,s,,,,,,,,,,,,,,
819,Danko,m,pl,,,,,,,,,,,,,,
820,Dargomir,m,s,,,,,,,,,,,,,,
821,Dargomir,m,pl,,,,,,,,,,,,,,
822,Dargosław,m,s,,,,,,,,,,,,,,
823,Dargosław,m,pl,,,,,,,,,,,,,,
824,Darwit,m,s,,,,,,,,,,,,,,
825,Darwit,m,pl,,,,,,,,,,,,,,
826,Denis,m,s,,,,,,,,,,,,,,
827,Denis,m,pl,,,,,,,,,,,,,,
828,Derwit,m,s,,,,,,,,,,,,,,
829,Derwit,m,pl,,,,,,,,,,,,,,
830,Dobiesław,m,s,,,,,,,,,,,,,,
831,Dobiesław,m,pl,,,,,,,,,,,,,,
832,Dobrogost,m,s,,,,,,,,,,,,,,
833,Dobrogost,m,pl,,,,,,,,,,,,,,
834,Domasław,m,s,,,,,,,,,,,,,,
835,Domasław,m,pl,,,,,,,,,,,,,,
836,Donald,m,s,,,,,,,,,,,,,,
837,Donald,m,pl,,,,,,,,,,,,,,
838,Duszan,m,s,,,,,,,,,,,,,,
839,Duszan,m,pl,,,,,,,,,,,,,,
840,Dyter,m,s,,,,,,,,,,,,,,
841,Dyter,m,pl,,,,,,,,,,,,,,
842,Dzwonimierz,m,s,,,,,,,,,,,,,,
843,Dzwonimierz,m,pl,,,,,,,,,,,,,,
844,Dżamil,m,s,,,,,,,,,,,,,,
845,Dżamil,m,pl,,,,,,,,,,,,,,
846,Dżan,m,s,,,,,,,,,,,,,,
847,Dżan,m,pl,,,,,,,,,,,,,,
848,Dżem,m,s,,,,,,,,,,,,,,
849,Dżem,m,pl,,,,,,,,,,,,,,
850,Dżemil,m,s,,,,,,,,,,,,,,
851,Dżemil,m,pl,,,,,,,,,,,,,,
852,Edwin,m,s,,,,,,,,,,,,,,
853,Edwin,m,pl,,,,,,,,,,,,,,
854,Eliot,m,s,,,,,,,,,,,,,,
855,Eliot,m,pl,,,,,,,,,,,,,,
856,Erazm,m,s,,,,,,,,,,,,,,
857,Erazm,m,pl,,,,,,,,,,,,,,
858,Ewald,m,s,,,,,,,,,,,,,,
859,Ewald,m,pl,,,,,,,,,,,,,,
860,Famian,m,s,,,,,,,,,,,,,,
861,Famian,m,pl,,,,,,,,,,,,,,
862,Farid,m,s,,,,,,,,,,,,,,
863,Farid,m,pl,,,,,,,,,,,,,,
864,Faris,m,s,,,,,,,,,,,,,,
865,Faris,m,pl,,,,,,,,,,,,,,
866,Fortunat,m,s,,,,,,,,,,,,,,
867,Fortunat,m,pl,,,,,,,,,,,,,,
868,Gabor,m,s,,,,,,,,,,,,,,
869,Gabor,m,pl,,,,,,,,,,,,,,
870,Gaj,m,s,,,,,,,,,,,,,,
871,Gaj,m,pl,,,,,,,,,,,,,,
872,Gardomir,m,s,,,,,,,,,,,,,,
873,Gardomir,m,pl,,,,,,,,,,,,,,
874,Gerard,m,s,,,,,,,,,,,,,,
875,Gerard,m,pl,,,,,,,,,,,,,,
876,Ginter,m,s,,,,,,,,,,,,,,
877,Ginter,m,pl,,,,,,,,,,,,,,
878,Gniewomir,m,s,,,,,,,,,,,,,,
879,Gniewomir,m,pl,,,,,,,,,,,,,,
880,Gniewosz,m,s,,,,,,,,,,,,,,
881,Gniewosz,m,pl,,,,,,,,,,,,,,
882,Godfryg,m,s,,,,,,,,,,,,,,
883,Godfryg,m,pl,,,,,,,,,,,,,,
884,Godzisław,m,s,,,,,,,,,,,,,,
885,Godzisław,m,pl,,,,,,,,,,,,,,
886,Gościsław,m,s,,,,,,,,,,,,,,
887,Gościsław,m,pl,,,,,,,,,,,,,,
888,Grodzisław,m,s,,,,,,,,,,,,,,
889,Grodzisław,m,pl,,,,,,,,,,,,,,
890,Grzymisław,m,s,,,,,,,,,,,,,,
891,Grzymisław,m,pl,,,,,,,,,,,,,,
892,Gwalbert,m,s,,,,,,,,,,,,,,
893,Gwalbert,m,pl,,,,,,,,,,,,,,
894,Gwido,m,s,,,,,,,,,,,,,,
895,Gwido,m,pl,,,,,,,,,,,,,,
896,Gwidon,m,s,,,,,,,,,,,,,,
897,Gwidon,m,pl,,,,,,,,,,,,,,
898,Hasan,m,s,,,,,,,,,,,,,,
899,Hasan,m,pl,,,,,,,,,,,,,,
900,Hektor,m,s,,,,,,,,,,,,,,
901,Hektor,m,pl,,,,,,,,,,,,,,
902,Heliodor,m,s,,,,,,,,,,,,,,
903,Heliodor,m,pl,,,,,,,,,,,,,,
904,Henio,m,s,,,,,,,,,,,,,,
905,Henio,m,pl,,,,,,,,,,,,,,
906,Herakles,m,s,,,,,,,,,,,,,,
907,Herakles,m,pl,,,,,,,,,,,,,,
908,Herman,m,s,,,,,,,,,,,,,,
909,Herman,m,pl,,,,,,,,,,,,,,
910,Hipolit,m,s,,,,,,,,,,,,,,
911,Hipolit,m,pl,,,,,,,,,,,,,,
912,Honorat,m,s,,,,,,,,,,,,,,
913,Honorat,m,pl,,,,,,,,,,,,,,
914,Hubert,m,s,,,,,,,,,,,,,,
915,Hubert,m,pl,,,,,,,,,,,,,,
916,Husajn,m,s,,,,,,,,,,,,,,
917,Husajn,m,pl,,,,,,,,,,,,,,
918,Inocenty,m,s,,,,,,,,,,,,,,
919,Inocenty,m,pl,,,,,,,,,,,,,,
920,Iwan,m,s,,,,,,,,,,,,,,
921,Iwan,m,pl,,,,,,,,,,,,,,
922,Iwon,m,s,,,,,,,,,,,,,,
923,Iwon,m,pl,,,,,,,,,,,,,,
924,Jacenty,m,s,,,,,,,,,,,,,,
925,Jacenty,m,pl,,,,,,,,,,,,,,
926,January,m,s,,,,,,,,,,,,,,
927,January,m,pl,,,,,,,,,,,,,,
928,Jarad,m,s,,,,,,,,,,,,,,
929,Jarad,m,pl,,,,,,,,,,,,,,
930,Jarema,m,s,,,,,,,,,,,,,,
931,Jarema,m,pl,,,,,,,,,,,,,,
932,Jaropełk,m,s,,,,,,,,,,,,,,
933,Jaropełk,m,pl,,,,,,,,,,,,,,
934,Jarowit,m,s,,,,,,,,,,,,,,
935,Jarowit,m,pl,,,,,,,,,,,,,,
936,Jeremi,m,s,,,,,,,,,,,,,,
937,Jeremi,m,pl,,,,,,,,,,,,,,
938,Jona,m,s,,,,,,,,,,,,,,
939,Jona,m,pl,,,,,,,,,,,,,,
940,Julian,m,s,,,,,,,,,,,,,,
941,Julian,m,pl,,,,,,,,,,,,,,
942,Juri,m,s,,,,,,,,,,,,,,
943,Juri,m,pl,,,,,,,,,,,,,,
944,Justynian,m,s,,,,,,,,,,,,,,
945,Justynian,m,pl,,,,,,,,,,,,,,
946,Józefat,m,s,,,,,,,,,,,,,,
947,Józefat,m,pl,,,,,,,,,,,,,,
948,Kajfasz,m,s,,,,,,,,,,,,,,
949,Kajfasz,m,pl,,,,,,,,,,,,,,
950,Kanimir,m,s,,,,,,,,,,,,,,
951,Kanimir,m,pl,,,,,,,,,,,,,,
952,Kasjusz,m,s,,,,,,,,,,,,,,
953,Kasjusz,m,pl,,,,,,,,,,,,,,
954,Kasper,m,s,,,,,,,,,,,,,,
955,Kasper,m,pl,,,,,,,,,,,,,,
956,Kemal,m,s,,,,,,,,,,,,,,
957,Kemal,m,pl,,,,,,,,,,,,,,
958,Kilian,m,s,,,,,,,,,,,,,,
959,Kilian,m,pl,,,,,,,,,,,,,,
960,Klaudiusz,m,s,,,,,,,,,,,,,,
961,Klaudiusz,m,pl,,,,,,,,,,,,,,
962,Kochan,m,s,,,,,,,,,,,,,,
963,Kochan,m,pl,,,,,,,,,,,,,,
964,Konradyn,m,s,,,,,,,,,,,,,,
965,Konradyn,m,pl,,,,,,,,,,,,,,
966,Korneli,m,s,,,,,,,,,,,,,,
967,Korneli,m,pl,,,,,,,,,,,,,,
968,Krystyn,m,s,,,,,,,,,,,,,,
969,Krystyn,m,pl,,,,,,,,,,,,,,
970,Lambert,m,s,,,,,,,,,,,,,,
971,Lambert,m,pl,,,,,,,,,,,,,,
972,Laurencjusz,m,s,,,,,,,,,,,,,,
973,Laurencjusz,m,pl,,,,,,,,,,,,,,
974,Lechosław,m,s,,,,,,,,,,,,,,
975,Lechosław,m,pl,,,,,,,,,,,,,,
976,Lenart,m,s,,,,,,,,,,,,,,
977,Lenart,m,pl,,,,,,,,,,,,,,
978,Leo,m,s,,,,,,,,,,,,,,
979,Leo,m,pl,,,,,,,,,,,,,,
980,Leokadiusz,m,s,,,,,,,,,,,,,,
981,Leokadiusz,m,pl,,,,,,,,,,,,,,
982,Leszek,m,s,,,,,,,,,,,,,,
983,Leszek,m,pl,,,,,,,,,,,,,,
984,Longin,m,s,,,,,,,,,,,,,,
985,Longin,m,pl,,,,,,,,,,,,,,
986,Lubisław,m,s,,,,,,,,,,,,,,
987,Lubisław,m,pl,,,,,,,,,,,,,,
988,Lubogost,m,s,,,,,,,,,,,,,,
989,Lubogost,m,pl,,,,,,,,,,,,,,
990,Lubomił,m,s,,,,,,,,,,,,,,
991,Lubomił,m,pl,,,,,,,,,,,,,,
992,Luborad,m,s,,,,,,,,,,,,,,
993,Luborad,m,pl,,,,,,,,,,,,,,
994,Lubosław,m,s,,,,,,,,,,,,,,
995,Lubosław,m,pl,,,,,,,,,,,,,,
996,Lucjan,m,s,,,,,,,,,,,,,,
997,Lucjan,m,pl,,,,,,,,,,,,,,
998,Ludmił,m,s,,,,,,,,,,,,,,
999,Ludmił,m,pl,,,,,,,,,,,,,,
1000,Ludolf,m,s,,,,,,,,,,,,,,
1001,Ludolf,m,pl,,,,,,,,,,,,,,
1002,Ludomir,m,s,,,,,,,,,,,,,,
1003,Ludomir,m,pl,,,,,,,,,,,,,,
1004,Ludomił,m,s,,,,,,,,,,,,,,
1005,Ludomił,m,pl,,,,,,,,,,,,,,
1006,Ludowit,m,s,,,,,,,,,,,,,,
1007,Ludowit,m,pl,,,,,,,,,,,,,,
1008,Machut,m,s,,,,,,,,,,,,,,
1009,Machut,m,pl,,,,,,,,,,,,,,
1010,Makary,m,s,,,,,,,,,,,,,,
1011,Makary,m,pl,,,,,,,,,,,,,,
1012,Makryn,m,s,,,,,,,,,,,,,,
1013,Makryn,m,pl,,,,,,,,,,,,,,
1014,Mamert,m,s,,,,,,,,,,,,,,
1015,Mamert,m,pl,,,,,,,,,,,,,,
1016,Manfred,m,s,,,,,,,,,,,,,,
1017,Manfred,m,pl,,,,,,,,,,,,,,
1018,Marcjan,m,s,,,,,,,,,,,,,,
1019,Marcjan,m,pl,,,,,,,,,,,,,,
1020,Marin,m,s,,,,,,,,,,,,,,
1021,Marin,m,pl,,,,,,,,,,,,,,
1022,Maryn,m,s,,,,,,,,,,,,,,
1023,Maryn,m,pl,,,,,,,,,,,,,,
1024,Mieszko,m,s,,,,,,,,,,,,,,
1025,Mieszko,m,pl,,,,,,,,,,,,,,
1026,Milan,m,s,,,,,,,,,,,,,,
1027,Milan,m,pl,,,,,,,,,,,,,,
1028,Mirod,m,s,,,,,,,,,,,,,,
1029,Mirod,m,pl,,,,,,,,,,,,,,
1030,Miron,m,s,,,,,,,,,,,,,,
1031,Miron,m,pl,,,,,,,,,,,,,,
1032,Mirosz,m,s,,,,,,,,,,,,,,
1033,Mirosz,m,pl,,,,,,,,,,,,,,
1034,Miroład,m,s,,,,,,,,,,,,,,
1035,Miroład,m,pl,,,,,,,,,,,,,,
1036,Miłobąd,m,s,,,,,,,,,,,,,,
1037,Miłobąd,m,pl,,,,,,,,,,,,,,
1038,Miłogost,m,s,,,,,,,,,,,,,,
1039,Miłogost,m,pl,,,,,,,,,,,,,,
1040,Miłomir,m,s,,,,,,,,,,,,,,
1041,Miłomir,m,pl,,,,,,,,,,,,,,
1042,Miłorad,m,s,,,,,,,,,,,,,,
1043,Miłorad,m,pl,,,,,,,,,,,,,,
1044,Miłosław,m,s,,,,,,,,,,,,,,
1045,Miłosław,m,pl,,,,,,,,,,,,,,
1046,Miłowan,m,s,,,,,,,,,,,,,,
1047,Miłowan,m,pl,,,,,,,,,,,,,,
1048,Miłowit,m,s,,,,,,,,,,,,,,
1049,Miłowit,m,pl,,,,,,,,,,,,,,
1050,Mojmierz,m,s,,,,,,,,,,,,,,
1051,Mojmierz,m,pl,,,,,,,,,,,,,,
1052,Murat,m,s,,,,,,,,,,,,,,
1053,Murat,m,pl,,,,,,,,,,,,,,
1054,Myślimir,m,s,,,,,,,,,,,,,,
1055,Myślimir,m,pl,,,,,,,,,,,,,,
1056,Mściwoj,m,s,,,,,,,,,,,,,,
