name,sex,declination_json
Kwietosława,f,"{"nominativus": {"s": "Kwietosława", "pl": "Kwietosławy"}, "genetivus": {"s": "Kwietosławy", "pl": "Kwietosław"}, "dativus": {"s": "Kwietosławie", "pl": "Kwietosławom"}, "accusativus": {"s": "Kwietosławę", "pl": "Kwietosławy"}, "instrumentalis": {"s": "Kwietosławą", "pl": "Kwietosławami"}, "locativus": {"s": "Kwietosławie", "pl": "Kwietosławach"}, "vocativus": {"s": "Kwietosławo", "pl": "Kwietosławy"}}"
Laurencja,f,"{"nominativus": {"s": "Laurencja", "pl": "Laurencje"}, "genetivus": {"s": "Laurencji", "pl": "Laurencji"}, "dativus": {"s": "Laurencji", "pl": "Laurencjom"}, "accusativus": {"s": "Laurencję", "pl": "Laurencje"}, "instrumentalis": {"s": "Laurencją", "pl": "Laurencjami"}, "locativus": {"s": "Laurencji", "pl": "Laurencjach"}, "vocativus": {"s": "Laurencjo", "pl": "Laurencje"}}"
Lena,f,"{"nominativus": {"s": "Lena", "pl": "Leny"}, "genetivus": {"s": "Leny", "pl": "Len"}, "dativus": {"s": "Lenie", "pl": "Lenom"}, "accusativus": {"s": "Lenę", "pl": "Leny"}, "instrumentalis": {"s": "Leną", "pl": "Lenami"}, "locativus": {"s": "Lenie", "pl": "Lenach"}, "vocativus": {"s": "Leno", "pl": "Leny"}}"
Leontyna,f,"{"nominativus": {"s": "Leontyna", "pl": "Leontyny"}, "genetivus": {"s": "Leontyny", "pl": "Leontyn"}, "dativus": {"s": "Leontynie", "pl": "Leontynom"}, "accusativus": {"s": "Leontynę", "pl": "Leontyny"}, "instrumentalis": {"s": "Leontyną", "pl": "Leontynami"}, "locativus": {"s": "Leontynie", "pl": "Leontynach"}, "vocativus": {"s": "Leontyno", "pl": "Leontyny"}}"
Leopolda,f,"{"nominativus": {"s": "Leopolda", "pl": "Leopoldy"}, "genetivus": {"s": "Leopoldy", "pl": "Leopold"}, "dativus": {"s": "Leopoldzie", "pl": "Leopoldom"}, "accusativus": {"s": "Leopoldę", "pl": "Leopoldy"}, "instrumentalis": {"s": "Leopoldą", "pl": "Leopoldami"}, "locativus": {"s": "Leopoldzie", "pl": "Leopoldach"}, "vocativus": {"s": "Leopoldo", "pl": "Leopoldy"}}"
Lidia,f,"{"nominativus": {"s": "Lidia", "pl": "Lidie"}, "genetivus": {"s": "Lidii", "pl": "Lidii"}, "dativus": {"s": "Lidii", "pl": "Lidiom"}, "accusativus": {"s": "Lidię", "pl": "Lidie"}, "instrumentalis": {"s": "Lidią", "pl": "Lidiami"}, "locativus": {"s": "Lidii", "pl": "Lidiach"}, "vocativus": {"s": "Lidio", "pl": "Lidie"}}"
Ligia,f,"{"nominativus": {"s": "Ligia", "pl": null}, "genetivus": {"s": "Ligii", "pl": null}, "dativus": {"s": "Ligii", "pl": null}, "accusativus": {"s": "Ligię", "pl": null}, "instrumentalis": {"s": "Ligią", "pl": null}, "locativus": {"s": "Ligii", "pl": null}, "vocativus": {"s": "Ligio", "pl": null}}"
Lilianna,f,"{"nominativus": {"s": "Lilianna", "pl": "Lilianny"}, "genetivus": {"s": "Lilianny", "pl": "Liliann"}, "dativus": {"s": "Liliannie", "pl": "Liliannom"}, "accusativus": {"s": "Liliannę", "pl": "Lilianny"}, "instrumentalis": {"s": "Lilianną", "pl": "Liliannami"}, "locativus": {"s": "Liliannie", "pl": "Liliannach"}, "vocativus": {"s": "Lilianno", "pl": "Lilianny"}}"
Linda,f,"{"nominativus": {"s": "Linda", "pl": "Lindy"}, "genetivus": {"s": "Lindy", "pl": "Lind"}, "dativus": {"s": "Lindzie", "pl": "Lindom"}, "accusativus": {"s": "Lindę", "pl": "Lindy"}, "instrumentalis": {"s": "Lindą", "pl": "Lindami"}, "locativus": {"s": "Lindzie", "pl": "Lindach"}, "vocativus": {"s": "Lindo", "pl": "Lindy"}}"
Lora,f,"{"nominativus": {"s": "Lora", "pl": "Lory"}, "genetivus": {"s": "Lory", "pl": "Lor"}, "dativus": {"s": "Lorze", "pl": "Lorom"}, "accusativus": {"s": "Lorę", "pl": "Lory"}, "instrumentalis": {"s": "Lorą", "pl": "Lorami"}, "locativus": {"s": "Lorze", "pl": "Lorach"}, "vocativus": {"s": "Loro", "pl": "Lory"}}"
Ludmiła,f,"{"nominativus": {"s": "Ludmiła", "pl": "Ludmiły"}, "genetivus": {"s": "Ludmiły", "pl": "Ludmił"}, "dativus": {"s": "Ludmile", "pl": "Ludmiłom"}, "accusativus": {"s": "Ludmiłę", "pl": "Ludmiły"}, "instrumentalis": {"s": "Ludmiłą", "pl": "Ludmiłami"}, "locativus": {"s": "Ludmile", "pl": "Ludmiłach"}, "vocativus": {"s": "Ludmiło", "pl": "Ludmiły"}}"
Ludwika,f,"{"nominativus": {"s": "Ludwika", "pl": "Ludwiki"}, "genetivus": {"s": "Ludwiki", "pl": "Ludwik"}, "dativus": {"s": "Ludwice", "pl": "Ludwikom"}, "accusativus": {"s": "Ludwikę", "pl": "Ludwiki"}, "instrumentalis": {"s": "Ludwiką", "pl": "Ludwikami"}, "locativus": {"s": "Ludwice", "pl": "Ludwikach"}, "vocativus": {"s": "Ludwiko", "pl": "Ludwiki"}}"
Luiza,f,"{"nominativus": {"s": "Luiza", "pl": "Luizy"}, "genetivus": {"s": "Luizy", "pl": "Luiz"}, "dativus": {"s": "Luizie", "pl": "Luizom"}, "accusativus": {"s": "Luizę", "pl": "Luizy"}, "instrumentalis": {"s": "Luizą", "pl": "Luizami"}, "locativus": {"s": "Luizie", "pl": "Luizach"}, "vocativus": {"s": "Luizo", "pl": "Luizy"}}"
Luna,f,"{"nominativus": {"s": "Luna", "pl": ".mw-parser-output"}, "genetivus": {"s": "Luny", "pl": "Lun"}, "dativus": {"s": "Lunie", "pl": "Lunom"}, "accusativus": {"s": "Lunę", "pl": "Luny"}, "instrumentalis": {"s": "Luną", "pl": "Lunami"}, "locativus": {"s": "Lunie", "pl": "Lunach"}, "vocativus": {"s": "Luno", "pl": "Luny"}}"
Lilianna,f,"{"nominativus": {"s": "Lilianna", "pl": "Lilianny"}, "genetivus": {"s": "Lilianny", "pl": "Liliann"}, "dativus": {"s": "Liliannie", "pl": "Liliannom"}, "accusativus": {"s": "Liliannę", "pl": "Lilianny"}, "instrumentalis": {"s": "Lilianną", "pl": "Liliannami"}, "locativus": {"s": "Liliannie", "pl": "Liliannach"}, "vocativus": {"s": "Lilianno", "pl": "Lilianny"}}"
Łucja,f,"{"nominativus": {"s": "Łucja", "pl": "Łucje"}, "genetivus": {"s": "Łucji", "pl": "Łucji"}, "dativus": {"s": "Łucji", "pl": "Łucjom"}, "accusativus": {"s": "Łucję", "pl": "Łucje"}, "instrumentalis": {"s": "Łucją", "pl": "Łucjami"}, "locativus": {"s": "Łucji", "pl": "Łucjach"}, "vocativus": {"s": "Łucjo", "pl": "Łucje"}}"
Magda,f,"{"nominativus": {"s": "Magda", "pl": "Magdy"}, "genetivus": {"s": "Magdy", "pl": "Magd"}, "dativus": {"s": "Magdzie", "pl": "Magdom"}, "accusativus": {"s": "Magdę", "pl": "Magdy"}, "instrumentalis": {"s": "Magdą", "pl": "Magdami"}, "locativus": {"s": "Magdzie", "pl": "Magdach"}, "vocativus": {"s": "Magdo", "pl": "Magdy"}}"
Magdalena,f,"{"nominativus": {"s": "Magdalena", "pl": "Magdaleny"}, "genetivus": {"s": "Magdaleny", "pl": "Magdalen"}, "dativus": {"s": "Magdalenie", "pl": "Magdalenom"}, "accusativus": {"s": "Magdalenę", "pl": "Magdaleny"}, "instrumentalis": {"s": "Magdaleną", "pl": "Magdalenami"}, "locativus": {"s": "Magdalenie", "pl": "Magdalenach"}, "vocativus": {"s": "Magdaleno", "pl": "Magdaleny"}}"
Maja,f,"{"nominativus": {"s": "Maja", "pl": null}, "genetivus": {"s": "Mai", "pl": null}, "dativus": {"s": "Mai", "pl": null}, "accusativus": {"s": "Maję", "pl": null}, "instrumentalis": {"s": "Mają", "pl": null}, "locativus": {"s": "Mai", "pl": null}, "vocativus": {"s": "Maju", "pl": null}}"
Malwina,f,"{"nominativus": {"s": "Malwina", "pl": "Malwiny"}, "genetivus": {"s": "Malwiny", "pl": "Malwin"}, "dativus": {"s": "Malwinie", "pl": "Malwinom"}, "accusativus": {"s": "Malwinę", "pl": "Malwiny"}, "instrumentalis": {"s": "Malwiną", "pl": "Malwinami"}, "locativus": {"s": "Malwinie", "pl": "Malwinach"}, "vocativus": {"s": "Malwino", "pl": "Malwiny"}}"
Małgorzata,f,"{"nominativus": {"s": "Małgorzata", "pl": "Małgorzaty"}, "genetivus": {"s": "Małgorzaty", "pl": "Małgorzat"}, "dativus": {"s": "Małgorzacie", "pl": "Małgorzatom"}, "accusativus": {"s": "Małgorzatę", "pl": "Małgorzaty"}, "instrumentalis": {"s": "Małgorzatą", "pl": "Małgorzatami"}, "locativus": {"s": "Małgorzacie", "pl": "Małgorzatach"}, "vocativus": {"s": "Małgorzato", "pl": "Małgorzaty"}}"
Marcela,f,"{"nominativus": {"s": "Marcela", "pl": "Marcele"}, "genetivus": {"s": "Marceli", "pl": "neutr."}, "dativus": {"s": "Marceli", "pl": "Marcelom"}, "accusativus": {"s": "Marcelę", "pl": "Marcele"}, "instrumentalis": {"s": "Marcelą", "pl": "Marcelami"}, "locativus": {"s": "Marceli", "pl": "Marcelach"}, "vocativus": {"s": "Marcelo", "pl": "Marcele"}}"
Maria,f,"{"nominativus": {"s": "Maria", "pl": "Marie"}, "genetivus": {"s": "Marii", "pl": "Marii"}, "dativus": {"s": "Marii", "pl": "Mariom"}, "accusativus": {"s": "Marię", "pl": "Marie"}, "instrumentalis": {"s": "Marią", "pl": "Mariami"}, "locativus": {"s": "Marii", "pl": "Mariach"}, "vocativus": {"s": "Mario", "pl": "Marie"}}"
Marianna,f,"{"nominativus": {"s": "Marianna", "pl": "Marianny"}, "genetivus": {"s": "Marianny", "pl": "Mari\u00e1nn"}, "dativus": {"s": "Marianne", "pl": "Mariann\u00e1m"}, "accusativus": {"s": "Mariannu", "pl": "Marianny"}, "locativus": {"s": "Marianne", "pl": "Mariann\u00e1ch"}, "instrumentalis": {"s": "Mariannou", "pl": "Mariannami"}}"
Marietta,f,"{"nominativus": {"s": "Marietta", "pl": "Marietty"}, "genetivus": {"s": "Marietty", "pl": "Mariett"}, "dativus": {"s": "Marietcie", "pl": "Mariettom"}, "accusativus": {"s": "Mariettę", "pl": "Marietty"}, "instrumentalis": {"s": "Mariettą", "pl": "Mariettami"}, "locativus": {"s": "Marietcie", "pl": "Mariettach"}, "vocativus": {"s": "Marietto", "pl": "Marietty"}}"
Marika,f,"{"nominativus": {"s": "Marika", "pl": "Mariki"}, "genetivus": {"s": "Mariki", "pl": "Marik"}, "dativus": {"s": "Marice", "pl": "Marikom"}, "accusativus": {"s": "Marikę", "pl": "Mariki"}, "instrumentalis": {"s": "Mariką", "pl": "Marikami"}, "locativus": {"s": "Marice", "pl": "Marikach"}, "vocativus": {"s": "Mariko", "pl": "Mariki"}}"
Mariola,f,"{"nominativus": {"s": "Mariola", "pl": "Mariole"}, "genetivus": {"s": "Marioli", "pl": "Marioli"}, "dativus": {"s": "Marioli", "pl": "Mariolom"}, "accusativus": {"s": "Mariolę", "pl": "Mariole"}, "instrumentalis": {"s": "Mariolą", "pl": "Mariolami"}, "locativus": {"s": "Marioli", "pl": "Mariolach"}, "vocativus": {"s": "Mariolu", "pl": "Mariole"}}"
Marta,f,"{"nominativus": {"s": "Marta", "pl": "Marty"}, "genetivus": {"s": "Marty", "pl": "M\u00e1rt"}, "dativus": {"s": "Marte", "pl": "Mart\u00e1m"}, "accusativus": {"s": "Martu", "pl": "Marty"}, "locativus": {"s": "Marte", "pl": "Mart\u00e1ch"}, "instrumentalis": {"s": "Martou", "pl": "Martami"}}"
Martyna,f,"{"nominativus": {"s": "Martyna", "pl": "Martyny"}, "genetivus": {"s": "Martyny", "pl": "Martyn"}, "dativus": {"s": "Martynie", "pl": "Martynom"}, "accusativus": {"s": "Martynę", "pl": "Martyny"}, "instrumentalis": {"s": "Martyną", "pl": "Martynami"}, "locativus": {"s": "Martynie", "pl": "Martynach"}, "vocativus": {"s": "Martyno", "pl": "Martyny"}}"
Maryja,f,"{"nominativus": {"s": "Maryja", "pl": "Maryje"}, "genetivus": {"s": "Maryi", "pl": "Maryi"}, "dativus": {"s": "Maryi", "pl": "Maryjom"}, "accusativus": {"s": "Maryję", "pl": "Maryje"}, "instrumentalis": {"s": "Maryją", "pl": "Maryjami"}, "locativus": {"s": "Maryi", "pl": "Maryjach"}, "vocativus": {"s": "Maryjo", "pl": "Maryje"}}"
Maryla,f,"{"nominativus": {"s": "Maryla", "pl": "Maryle"}, "genetivus": {"s": "Maryli", "pl": "Maryl"}, "dativus": {"s": "Maryli", "pl": "Marylom"}, "accusativus": {"s": "Marylę", "pl": "Maryle"}, "instrumentalis": {"s": "Marylą", "pl": "Marylami"}, "locativus": {"s": "Maryli", "pl": "Marylach"}, "vocativus": {"s": "Marylo", "pl": "Maryle"}}"
Maryna,f,"{"nominativus": {"s": "Maryna", "pl": "Maryny"}, "genetivus": {"s": "Maryny", "pl": "Maryn"}, "dativus": {"s": "Marynie", "pl": "Marynom"}, "accusativus": {"s": "Marynę", "pl": "Maryny"}, "instrumentalis": {"s": "Maryną", "pl": "Marynami"}, "locativus": {"s": "Marynie", "pl": "Marynach"}, "vocativus": {"s": "Maryno", "pl": "Maryny"}}"
Marzena,f,"{"nominativus": {"s": "Marzena", "pl": "Marzeny"}, "genetivus": {"s": "Marzeny", "pl": "Marzen"}, "dativus": {"s": "Marzenie", "pl": "Marzenom"}, "accusativus": {"s": "Marzenę", "pl": "Marzeny"}, "instrumentalis": {"s": "Marzeną", "pl": "Marzenami"}, "locativus": {"s": "Marzenie", "pl": "Marzenach"}, "vocativus": {"s": "Marzeno", "pl": "Marzeny"}}"
Matylda,f,"{"nominativus": {"s": "Matylda", "pl": "Matyldy"}, "genetivus": {"s": "Matyldy", "pl": "Matyld"}, "dativus": {"s": "Matyldzie", "pl": "Matyldom"}, "accusativus": {"s": "Matyldę", "pl": "Matyldy"}, "instrumentalis": {"s": "Matyldą", "pl": "Matyldami"}, "locativus": {"s": "Matyldzie", "pl": "Matyldach"}, "vocativus": {"s": "Matyldo", "pl": "Matyldy"}}"
Melania,f,"{"nominativus": {"s": "Melania", "pl": "Melanie"}, "genetivus": {"s": "Melanii", "pl": "Melanii"}, "dativus": {"s": "Melanii", "pl": "Melaniom"}, "accusativus": {"s": "Melanię", "pl": "Melanie"}, "instrumentalis": {"s": "Melanią", "pl": "Melaniami"}, "locativus": {"s": "Melanii", "pl": "Melaniach"}, "vocativus": {"s": "Melanio", "pl": "Melanie"}}"
Michalina,f,"{"nominativus": {"s": "Michalina", "pl": "Michaliny"}, "genetivus": {"s": "Michaliny", "pl": "Michalin"}, "dativus": {"s": "Michalinie", "pl": "Michalinom"}, "accusativus": {"s": "Michalinę", "pl": "Michaliny"}, "instrumentalis": {"s": "Michaliną", "pl": "Michalinami"}, "locativus": {"s": "Michalinie", "pl": "Michalinach"}, "vocativus": {"s": "Michalino", "pl": "Michaliny"}}"
Milena,f,"{"nominativus": {"s": "Milena", "pl": "Mileny"}, "genetivus": {"s": "Mileny", "pl": "Milien"}, "dativus": {"s": "Milene", "pl": "Milen\u00e1m"}, "accusativus": {"s": "Milenu", "pl": "Mileny"}, "locativus": {"s": "Milene", "pl": "Milen\u00e1ch"}, "instrumentalis": {"s": "Milenou", "pl": "Milenami"}}"
Miłosława,f,"{"nominativus": {"s": "Miłosława", "pl": "Miłosławy"}, "genetivus": {"s": "Miłosławy", "pl": "Miłosław"}, "dativus": {"s": "Miłosławie", "pl": "Miłosławom"}, "accusativus": {"s": "Miłosławę", "pl": "Miłosławy"}, "instrumentalis": {"s": "Miłosławą", "pl": "Miłosławami"}, "locativus": {"s": "Miłosławie", "pl": "Miłosławach"}, "vocativus": {"s": "Miłosławo", "pl": "Miłosławy"}}"
Minerwa,f,"{"nominativus": {"s": "Minerwa", "pl": ".mw-parser-output"}, "genetivus": {"s": "Minerwy", "pl": "Minerw"}, "dativus": {"s": "Minerwie", "pl": "Minerwom"}, "accusativus": {"s": "Minerwę", "pl": "Minerwy"}, "instrumentalis": {"s": "Minerwą", "pl": "Minerwami"}, "locativus": {"s": "Minerwie", "pl": "Minerwach"}, "vocativus": {"s": "Minerwo", "pl": "Minerwy"}}"
Mira,f,"{"nominativus": {"s": "Mira", "pl": "Mirowie"}, "genetivus": {"s": "Miry", "pl": "Mirów"}, "dativus": {"s": "Mirze", "pl": "Mirom"}, "accusativus": {"s": "Mirę", "pl": "Mirów"}, "instrumentalis": {"s": "Mirą", "pl": "Mirami"}, "locativus": {"s": "Mirze", "pl": "Mirach"}, "vocativus": {"s": "Miro", "pl": "Mirowie"}}"
Miranda,f,"{"nominativus": {"s": "Miranda", "pl": "Mirandy"}, "genetivus": {"s": "Mirandy", "pl": "Mirand"}, "dativus": {"s": "Mirandzie", "pl": "Mirandom"}, "accusativus": {"s": "Mirandę", "pl": "Mirandy"}, "instrumentalis": {"s": "Mirandą", "pl": "Mirandami"}, "locativus": {"s": "Mirandzie", "pl": "Mirandach"}, "vocativus": {"s": "Mirando", "pl": "Mirandy"}}"
Mirela,f,"{"nominativus": {"s": "Mirela", "pl": "Mirele"}, "genetivus": {"s": "Mireli", "pl": "Mireli"}, "dativus": {"s": "Mireli", "pl": "Mirelom"}, "accusativus": {"s": "Mirelę", "pl": "Mirele"}, "instrumentalis": {"s": "Mirelą", "pl": "Mirelami"}, "locativus": {"s": "Mireli", "pl": "Mirelach"}, "vocativus": {"s": "Mirelo", "pl": "Mirele"}}"
Miriam,f,"{"nominativus": {"s": "Miriam", "pl": "Miriam"}, "genetivus": {"s": "Miriam", "pl": "Miriam"}, "dativus": {"s": "Miriam", "pl": "Miriam"}, "accusativus": {"s": "Miriam", "pl": "Miriam"}, "instrumentalis": {"s": "Miriam", "pl": "Miriam"}, "locativus": {"s": "Miriam", "pl": "Miriam"}, "vocativus": {"s": "Miriam", "pl": "Miriam"}}"
Monika,f,"{"nominativus": {"s": "Monika", "pl": "Moniki"}, "genetivus": {"s": "Moniki", "pl": "Monik"}, "dativus": {"s": "Monice", "pl": "Monikom"}, "accusativus": {"s": "Monikę", "pl": "Moniki"}, "instrumentalis": {"s": "Moniką", "pl": "Monikami"}, "locativus": {"s": "Monice", "pl": "Monikach"}, "vocativus": {"s": "Moniko", "pl": "Moniki"}}"
Nadia,f,"{"nominativus": {"s": "Nadia", "pl": "Nadie"}, "genetivus": {"s": "Nadii", "pl": "Nadii"}, "dativus": {"s": "Nadii", "pl": "Nadiom"}, "accusativus": {"s": "Nadię", "pl": "Nadie"}, "instrumentalis": {"s": "Nadią", "pl": "Nadiami"}, "locativus": {"s": "Nadii", "pl": "Nadiach"}, "vocativus": {"s": "Nadio", "pl": "Nadie"}}"
Nadzieja,f,"{"nominativus": {"s": "Nadzieja", "pl": "Nadzieje"}, "genetivus": {"s": "Nadziei", "pl": "Nadziei"}, "dativus": {"s": "Nadziei", "pl": "Nadziejom"}, "accusativus": {"s": "Nadzieję", "pl": "Nadzieje"}, "instrumentalis": {"s": "Nadzieją", "pl": "Nadziejami"}, "locativus": {"s": "Nadziei", "pl": "Nadziejach"}, "vocativus": {"s": "Nadziejo", "pl": "Nadzieje"}}"
Natalia,f,"{"nominativus": {"s": "Natalia", "pl": "Natalie"}, "genetivus": {"s": "Natalii", "pl": "Natalii"}, "dativus": {"s": "Natalii", "pl": "Nataliom"}, "accusativus": {"s": "Natalię", "pl": "Natalie"}, "instrumentalis": {"s": "Natalią", "pl": "Nataliami"}, "locativus": {"s": "Natalii", "pl": "Nataliach"}, "vocativus": {"s": "Natalio", "pl": "Natalie"}}"
Natasza,f,"{"nominativus": {"s": "Natasza", "pl": "Natasze"}, "genetivus": {"s": "Nataszy", "pl": "Natasz"}, "dativus": {"s": "Nataszy", "pl": "Nataszom"}, "accusativus": {"s": "Nataszę", "pl": "Natasze"}, "instrumentalis": {"s": "Nataszą", "pl": "Nataszami"}, "locativus": {"s": "Nataszy", "pl": "Nataszach"}, "vocativus": {"s": "Nataszo", "pl": "Natasze"}}"
Nikola,f,"{"nominativus": {"s": "Nikola", "pl": "Nikole"}, "genetivus": {"s": "Nikoli", "pl": "Nikoli"}, "dativus": {"s": "Nikoli", "pl": "Nikolom"}, "accusativus": {"s": "Nikolę", "pl": "Nikole"}, "instrumentalis": {"s": "Nikolą", "pl": "Nikolami"}, "locativus": {"s": "Nikoli", "pl": "Nikolach"}, "vocativus": {"s": "Nikolu", "pl": "Nikole"}}"
Noemi,f,"{"nominativus": {"s": "Noemi", "pl": "Noemi"}, "genetivus": {"s": "Noemi", "pl": "Noemi"}, "dativus": {"s": "Noemi", "pl": "Noemi"}, "accusativus": {"s": "Noemi", "pl": "Noemi"}, "instrumentalis": {"s": "Noemi", "pl": "Noemi"}, "locativus": {"s": "Noemi", "pl": "Noemi"}, "vocativus": {"s": "Noemi", "pl": "Noemi"}}"
Nora,f,"{"nominativus": {"s": "Nora", "pl": "Nory"}, "genetivus": {"s": "Nory", "pl": "Nor"}, "dativus": {"s": "Norze", "pl": "Norom"}, "accusativus": {"s": "Norę", "pl": "Nory"}, "instrumentalis": {"s": "Norą", "pl": "Norami"}, "locativus": {"s": "Norze", "pl": "Norach"}, "vocativus": {"s": "Noro", "pl": "Nory"}}"
Ofelia,f,"{"nominativus": {"s": "Ofelia", "pl": "Ofelie"}, "genetivus": {"s": "Ofelii", "pl": "Ofelii"}, "dativus": {"s": "Ofelii", "pl": "Ofeliom"}, "accusativus": {"s": "Ofelię", "pl": "Ofelie"}, "instrumentalis": {"s": "Ofelią", "pl": "Ofeliami"}, "locativus": {"s": "Ofelii", "pl": "Ofeliach"}, "vocativus": {"s": "Ofelio", "pl": "Ofelie"}}"
Oktawia,f,"{"nominativus": {"s": "Oktawia", "pl": "Oktawie"}, "genetivus": {"s": "Oktawii", "pl": "Oktawii"}, "dativus": {"s": "Oktawii", "pl": "Oktawiom"}, "accusativus": {"s": "Oktawię", "pl": "Oktawie"}, "instrumentalis": {"s": "Oktawią", "pl": "Oktawiami"}, "locativus": {"s": "Oktawii", "pl": "Oktawiach"}, "vocativus": {"s": "Oktawii", "pl": "Oktawie"}}"
Olga,f,"{"nominativus": {"s": "Olga", "pl": "Olgi"}, "genetivus": {"s": "Olgi", "pl": "Olg"}, "dativus": {"s": "Oldze", "pl": "Olgom"}, "accusativus": {"s": "Olgę", "pl": "Olgi"}, "instrumentalis": {"s": "Olgą", "pl": "Olgami"}, "locativus": {"s": "Oldze", "pl": "Olgach"}, "vocativus": {"s": "Olgo", "pl": "Olgi"}}"
Olimpia,f,"{"nominativus": {"s": "Olimpia", "pl": "Olimpie"}, "genetivus": {"s": "Olimpii", "pl": "Olimpii"}, "dativus": {"s": "Olimpii", "pl": "Olimpiom"}, "accusativus": {"s": "Olimpię", "pl": "Olimpie"}, "instrumentalis": {"s": "Olimpią", "pl": "Olimpiami"}, "locativus": {"s": "Olimpii", "pl": "Olimpiach"}, "vocativus": {"s": "Olimpio", "pl": "Olimpie"}}"
Oriana,f,"{"nominativus": {"s": "Oriana", "pl": "Oriany"}, "genetivus": {"s": "Oriany", "pl": "Orian"}, "dativus": {"s": "Orianie", "pl": "Orianom"}, "accusativus": {"s": "Orianę", "pl": "Oriany"}, "instrumentalis": {"s": "Orianą", "pl": "Orianami"}, "locativus": {"s": "Orianie", "pl": "Orianach"}, "vocativus": {"s": "Oriano", "pl": "Oriany"}}"
Pamela,f,"{"nominativus": {"s": "Pamela", "pl": "Pamely"}, "genetivus": {"s": "Pamely", "pl": "Pamiel"}, "dativus": {"s": "Pamele", "pl": "Pamel\u00e1m"}, "accusativus": {"s": "Pamelu", "pl": "Pamely"}, "locativus": {"s": "Pamele", "pl": "Pamel\u00e1ch"}, "instrumentalis": {"s": "Pamelou", "pl": "Pamelami"}}"
Patrycja,f,"{"nominativus": {"s": "Patrycja", "pl": "Patrycje"}, "genetivus": {"s": "Patrycji", "pl": "Patrycji"}, "dativus": {"s": "Patrycji", "pl": "Patrycjom"}, "accusativus": {"s": "Patrycję", "pl": "Patrycje"}, "instrumentalis": {"s": "Patrycją", "pl": "Patrycjami"}, "locativus": {"s": "Patrycji", "pl": "Patrycjach"}, "vocativus": {"s": "Patrycjo", "pl": "Patrycje"}}"
Pelagia,f,"{"nominativus": {"s": "Pelagia", "pl": "Pelagie"}, "genetivus": {"s": "Pelagii", "pl": "Pelagii"}, "dativus": {"s": "Pelagii", "pl": "Pelagiom"}, "accusativus": {"s": "Pelagię", "pl": "Pelagie"}, "instrumentalis": {"s": "Pelagią", "pl": "Pelagiami"}, "locativus": {"s": "Pelagii", "pl": "Pelagiach"}, "vocativus": {"s": "Pelagio", "pl": "Pelagie"}}"
Petra,f,"{"nominativus": {"s": "Petra", "pl": "Petry"}, "genetivus": {"s": "Petry", "pl": "Petr"}, "dativus": {"s": "Petrze", "pl": "Petrom"}, "accusativus": {"s": "Petrę", "pl": "Petry"}, "instrumentalis": {"s": "Petrą", "pl": "Petrami"}, "locativus": {"s": "Petrze", "pl": "Petrach"}, "vocativus": {"s": "Petro", "pl": "Petry"}}"
Petronela,f,"{"nominativus": {"s": "Petronela", "pl": "Petronele"}, "genetivus": {"s": "Petroneli", "pl": "Petronel"}, "dativus": {"s": "Petroneli", "pl": "Petronelom"}, "accusativus": {"s": "Petronelę", "pl": "Petronele"}, "instrumentalis": {"s": "Petronelą", "pl": "Petronelami"}, "locativus": {"s": "Petroneli", "pl": "Petronelach"}, "vocativus": {"s": "Petronelo", "pl": "Petronele"}}"
Petronia,f,"{"nominativus": {"s": "Petronia", "pl": "Petronie"}, "genetivus": {"s": "Petronii", "pl": "Petronii"}, "dativus": {"s": "Petronii", "pl": "Petroniom"}, "accusativus": {"s": "Petronię", "pl": "Petronie"}, "instrumentalis": {"s": "Petronią", "pl": "Petroniami"}, "locativus": {"s": "Petronii", "pl": "Petroniach"}, "vocativus": {"s": "Petronio", "pl": "Petronie"}}"
Rafaela,f,"{"nominativus": {"s": "Rafaela", "pl": "Rafaele"}, "genetivus": {"s": "Rafaeli", "pl": "Rafael"}, "dativus": {"s": "Rafaeli", "pl": "Rafaelom"}, "accusativus": {"s": "Rafaelę", "pl": "Rafaele"}, "instrumentalis": {"s": "Rafaelą", "pl": "Rafaelami"}, "locativus": {"s": "Rafaeli", "pl": "Rafaelach"}, "vocativus": {"s": "Rafaelo", "pl": "Rafaele"}}"
Rebeka,f,"{"nominativus": {"s": "Rebeka", "pl": "Rebeky"}, "genetivus": {"s": "Rebeky", "pl": "Rebiek"}, "dativus": {"s": "Rebeke", "pl": "Rebek\u00e1m"}, "accusativus": {"s": "Rebeku", "pl": "Rebeky"}, "locativus": {"s": "Rebeke", "pl": "Rebek\u00e1ch"}, "instrumentalis": {"s": "Rebekou", "pl": "Rebekami"}}"
Regina,f,"{"nominativus": {"s": "Regina", "pl": "Reginy"}, "genetivus": {"s": "Reginy", "pl": "Regin"}, "dativus": {"s": "Reginie", "pl": "Reginom"}, "accusativus": {"s": "Reginę", "pl": "Reginy"}, "instrumentalis": {"s": "Reginą", "pl": "Reginami"}, "locativus": {"s": "Reginie", "pl": "Reginach"}, "vocativus": {"s": "Regino", "pl": "Reginy"}}"
